filepath,Block,Prolongation,SoundRep,WordRep,Interjection,NoStutteredWords
clips/clips/M_1106_25y0m_1_dysfluent_053.wav,0,0,1,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_054.wav,1,0,0,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_055.wav,0,0,0,0,1,0
clips/clips/M_1106_25y0m_1_dysfluent_056.wav,1,0,0,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_057.wav,1,0,0,0,1,0
clips/clips/M_1106_25y0m_1_dysfluent_058.wav,1,0,0,0,1,0
clips/clips/M_1106_25y0m_1_dysfluent_059.wav,0,0,0,0,1,0
clips/clips/M_1106_25y0m_1_dysfluent_060.wav,1,0,0,1,0,0
clips/clips/M_1106_25y0m_1_dysfluent_061.wav,1,0,0,1,0,0
clips/clips/M_1106_25y0m_1_dysfluent_062.wav,0,0,1,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_063.wav,1,0,1,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_064.wav,1,0,1,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_065.wav,0,0,1,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_066.wav,1,0,0,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_067.wav,1,0,0,0,0,0
clips/clips/M_1106_25y0m_1_dysfluent_068.wav,1,0,0,0,0,0
clips/clips/M_1106_25y0m_1_fluent_000.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_001.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_002.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_003.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_004.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_005.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_006.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_007.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_008.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_009.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_010.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_011.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_012.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_013.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_014.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_015.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_016.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_017.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_018.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_019.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_020.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_021.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_022.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_023.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_024.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_025.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_026.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_027.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_028.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_029.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_030.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_031.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_032.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_033.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_034.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_035.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_036.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_037.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_038.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_039.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_040.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_041.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_042.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_043.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_044.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_045.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_046.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_047.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_048.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_049.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_050.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_051.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_052.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_053.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_054.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_055.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_056.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_057.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_058.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_059.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_060.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_061.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_062.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_063.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_064.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_065.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_066.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_067.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_068.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_069.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_070.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_071.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_072.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_073.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_074.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_075.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_076.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_077.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_078.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_079.wav,0,0,0,0,0,1
clips/clips/M_1106_25y0m_1_fluent_080.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_dysfluent_000.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_001.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_002.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_003.wav,1,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_004.wav,1,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_005.wav,0,0,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_006.wav,1,0,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_007.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_008.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_009.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_010.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_011.wav,0,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_012.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_013.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_014.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_015.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_016.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_017.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_018.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_019.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_020.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_021.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_022.wav,0,0,1,1,1,0
clips/clips/M_0121_11y1m_1_dysfluent_023.wav,0,0,1,1,1,0
clips/clips/M_0121_11y1m_1_dysfluent_024.wav,1,0,1,1,1,0
clips/clips/M_0121_11y1m_1_dysfluent_025.wav,1,0,1,1,1,0
clips/clips/M_0121_11y1m_1_dysfluent_026.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_027.wav,1,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_028.wav,1,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_029.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_030.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_031.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_032.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_033.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_034.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_035.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_036.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_037.wav,0,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_038.wav,1,0,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_039.wav,1,0,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_040.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_041.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_042.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_043.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_044.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_045.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_046.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_047.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_048.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_049.wav,1,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_050.wav,1,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_051.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_052.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_053.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_054.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_055.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_056.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_057.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_058.wav,0,0,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_059.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_060.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_061.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_062.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_063.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_064.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_065.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_066.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_067.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_068.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_069.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_070.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_071.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_072.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_073.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_074.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_075.wav,1,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_076.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_077.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_078.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_079.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_080.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_081.wav,1,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_082.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_083.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_084.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_085.wav,1,1,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_086.wav,1,1,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_087.wav,1,1,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_088.wav,1,1,0,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_089.wav,1,0,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_090.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_091.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_092.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_093.wav,0,0,1,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_094.wav,1,1,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_095.wav,1,1,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_096.wav,1,1,0,1,0,0
clips/clips/M_0121_11y1m_1_dysfluent_097.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_098.wav,1,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_099.wav,1,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_100.wav,1,1,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_101.wav,1,1,0,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_102.wav,0,0,1,0,0,0
clips/clips/M_0121_11y1m_1_dysfluent_103.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_104.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_dysfluent_105.wav,0,0,1,0,1,0
clips/clips/M_0121_11y1m_1_fluent_000.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_001.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_002.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_003.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_004.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_005.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_006.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_007.wav,0,0,0,0,0,1
clips/clips/M_0121_11y1m_1_fluent_008.wav,0,0,0,0,0,1
clips/clips/M_0121_15y1m_1_dysfluent_000.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_001.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_002.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_003.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_004.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_005.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_006.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_007.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_008.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_009.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_010.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_011.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_012.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_013.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_014.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_015.wav,0,0,1,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_016.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_017.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_018.wav,1,0,0,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_019.wav,1,0,0,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_020.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_021.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_022.wav,0,0,1,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_023.wav,0,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_024.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_025.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_026.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_027.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_028.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_029.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_030.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_031.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_032.wav,0,0,1,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_033.wav,1,0,0,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_034.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_035.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_036.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_037.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_038.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_039.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_040.wav,0,0,1,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_041.wav,0,0,1,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_042.wav,0,0,1,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_043.wav,0,0,1,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_044.wav,0,0,1,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_045.wav,0,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_046.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_047.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_048.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_049.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_050.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_051.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_052.wav,1,0,0,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_053.wav,1,0,1,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_054.wav,1,0,1,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_055.wav,1,0,1,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_056.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_057.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_058.wav,1,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_059.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_060.wav,1,0,0,0,0,0
clips/clips/M_0121_15y1m_1_dysfluent_061.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_062.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_063.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_064.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_065.wav,0,0,1,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_066.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_067.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_068.wav,1,0,0,1,1,0
clips/clips/M_0121_15y1m_1_dysfluent_069.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_070.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_071.wav,0,0,0,0,1,0
clips/clips/M_0121_15y1m_1_dysfluent_072.wav,0,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_073.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_074.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_075.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_076.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_077.wav,1,0,0,1,0,0
clips/clips/M_0121_15y1m_1_dysfluent_078.wav,1,0,0,1,0,0
